id,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_rate
4400,2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,1:23:57,2,7,113,1,0,4,2,2,1,2,64,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.932,5.02,1,112,W,CTL,D,0.4
4401,2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,1:24:17,2,7,114,1,0,4,2,2,2,2,64,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,4.615,9.311,1,108,BW,NCTL,ND,0.2
4402,2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,1:24:52,2,7,115,1,0,4,2,2,2,1,65,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.696,24.034,8,99,BW,NCTL,ND,0.2
4403,2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,1:25:32,2,7,116,1,0,4,2,2,2,1,66,50,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,6.222,7.468,0,99,W,CTL,ND,0.4
4404,2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,1:27:13,2,8,117,1,0,5,2,1,1,1,67,50,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.612,40.848,13,122,C,NCTL,D,0.572649573
4405,2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,1:27:51,2,8,118,1,0,5,2,1,2,1,68,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.521,27.601,9,86,B,NCTL,ND,0.576271186
4406,2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,1:28:33,2,8,119,1,0,5,2,1,1,1,69,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884,1.102,1,125,C,CTL,MD,0.579831933
4407,2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,1:28:49,2,8,120,1,0,5,2,1,2,2,69,51,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.262,14.258,4,112,C,NCTL,ND,0.575
4408,2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,1:29:25,2,8,121,1,0,5,2,1,2,2,69,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.513,7.821,2,102,B,NCTL,D,0.570247934
4409,2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,1:29:54,2,8,122,1,0,5,2,1,1,1,70,52,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.91,34.67,9,122,C,NCTL,D,0.573770492
4410,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:00:00,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.382,9.02,3,122,C,NCTL,ND,1
4411,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:00:21,1,1,2,0,0,0,0,1,2,1,2,0,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.667,10.946,3,95,BW,NCTL,ND,1
4412,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:00:59,1,1,3,0,0,0,0,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.144,3.33,1,119,W,NCTL,D,1
4413,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:01:20,1,1,4,0,0,0,0,1,2,2,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.033,1.512,0,119,BW,CTL,MD,0.75
4414,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:02:01,1,1,5,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.757,10.554,1,121,C,NCTL,ND,0.8
4415,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:02:50,1,2,6,0,0,1,0,2,1,2,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,1.166,1,103,W,CTL,MD,0.666666667
4416,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:03:05,1,2,7,0,0,1,0,2,1,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.608,27.487,7,122,C,CTL,ND,0.571428571
4417,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:03:36,1,2,8,0,0,1,0,2,2,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.814,8.178,2,99,BC,NCTL,D,0.625
4418,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:04:13,1,2,9,0,0,1,0,2,1,2,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.263,17.453,5,124,BW,CTL,ND,0.555555556
4419,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:04:37,1,2,10,0,0,1,0,2,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.715,8.68,2,128,BC,NCTL,ND,0.6
4420,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:05:02,1,2,11,0,0,1,0,2,2,2,6,5,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30.959,17.875,5,95,BW,CTL,D,0.545454545
4421,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:05:53,1,3,12,0,0,1,1,1,1,2,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.58,14.027,4,118,C,NCTL,ND,0.5
4422,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:06:38,1,3,13,0,0,1,1,1,1,2,6,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20.464,23.632,4,124,W,CTL,ND,0.461538462
4423,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:07:12,1,3,14,0,0,1,1,1,1,2,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.036,17.747,2,118,W,CTL,ND,0.428571429
4424,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:07:37,1,3,15,0,0,1,1,1,2,2,6,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,11.378,13.475,2,101,W,CTL,ND,0
4425,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:09:27,1,4,16,0,0,1,2,2,2,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.759,15.471,3,94,BC,NCTL,ND,0.375
4426,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:10:00,1,4,17,0,0,1,2,2,1,2,6,11,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.416,9.397,3,112,W,NCTL,ND,0.352941176
4427,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:10:22,1,4,18,0,0,1,2,2,1,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.604,5.976,1,127,C,NCTL,D,0.333333333
4428,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:10:52,1,4,19,0,0,1,2,2,1,2,6,13,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864,0.627,1,127,C,NCTL,MD,0.315789474
4429,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:11:22,1,5,20,0,0,1,3,1,1,1,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.796,5.547,1,125,C,CTL,ND,0.35
4430,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:11:39,1,5,21,0,0,1,3,1,1,1,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,6.365,1,122,W,CTL,D,0.380952381
4431,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:11:53,1,5,22,0,0,1,3,1,1,1,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,4.312,1,121,C,NCTL,ND,0.409090909
4432,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:12:07,1,5,23,0,0,1,3,1,1,2,9,14,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.824,5.292,2,119,C,CTL,ND,0.6
4433,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:12:32,1,5,24,0,0,1,3,1,2,1,10,14,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.877,13.471,5,111,BC,NCTL,MD,0.6
4434,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:14:19,1,6,25,0,0,2,3,2,1,2,10,15,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32.377,25.395,7,114,W,NCTL,ND,0.4
4435,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:14:46,1,6,26,0,0,2,3,2,2,2,10,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,10.937,13.715,3,94,BW,NCTL,ND,0.384615385
4436,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:15:35,1,6,27,0,0,2,3,2,2,1,11,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.306,1.187,0,94,C,CTL,MD,0.407407407
4437,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:16:08,1,6,28,0,0,2,3,2,1,1,12,16,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.784,12.025,4,124,W,CTL,ND,0.428571429
4438,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:16:39,1,6,29,0,0,2,3,2,1,2,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.723,3.293,1,125,C,NCTL,ND,0.413793103
4439,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:16:58,1,6,30,0,0,2,3,2,1,2,12,18,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18.331,16.526,3,119,C,CTL,ND,0.4
4440,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:17:41,1,7,31,0,0,2,4,1,1,1,13,18,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23.604,25.449,7,115,B,NCTL,ND,0.419354839
4441,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:18:15,1,7,32,0,0,2,4,1,1,1,14,18,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.911,12.712,5,118,C,NCTL,MD,0.4375
4442,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:18:43,1,7,33,0,0,2,4,1,1,1,15,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.345,4.713,1,114,W,NCTL,ND,0.454545455
4443,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:19:09,1,7,34,0,0,2,4,1,1,2,15,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.567,10.184,2,122,W,NCTL,D,0.6
4444,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:19:37,1,7,35,0,0,2,4,1,1,1,16,19,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.101,6.894,1,109,W,CTL,ND,0.6
4445,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:21:17,1,8,36,0,0,3,4,2,1,2,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.036,10.028,1,123,C,CTL,D,0.444444444
4446,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:21:33,1,8,37,0,0,3,4,2,2,2,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.584,4.551,1,94,BW,NCTL,D,0.432432432
4447,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:22:02,1,8,38,0,0,3,4,2,1,2,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.979,5.725,1,120,BC,CTL,D,0.421052632
4448,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:22:17,1,8,39,0,0,3,4,2,2,1,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,7.598,2,102,BC,NCTL,D,0.435897436
4449,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:22:49,1,8,40,0,0,3,4,2,1,2,17,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.308,4.741,1,114,W,NCTL,D,0.425
4450,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:23:18,1,9,41,0,0,3,5,1,1,2,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.386,7.479,2,119,C,NCTL,D,0.414634146
4451,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:23:42,1,9,42,0,0,3,5,1,1,2,17,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.885,17.952,2,112,BC,CTL,D,0.404761905
4452,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:24:34,1,9,43,0,0,3,5,1,2,2,17,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.87,1.051,0,112,C,NCTL,ND,0.395348837
4453,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:25:04,1,9,44,0,0,3,5,1,2,1,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.075,3.75,1,96,BW,NCTL,ND,0.2
4454,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:25:54,1,9,45,0,0,3,5,1,1,1,19,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.742,0.81,1,118,W,NCTL,MD,0.4
4455,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:26:17,1,9,46,0,0,3,5,1,2,2,19,27,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.209,9.077,2,99,BW,NCTL,ND,0.4
4456,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:28:39,2,1,47,0,1,0,0,2,1,2,19,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.337,19.353,5,113,BC,NCTL,ND,0.404255319
4457,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:29:02,2,1,48,0,1,0,0,2,2,1,20,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.096,6.563,2,91,B,NCTL,ND,0.416666667
4458,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:29:35,2,1,49,0,1,0,0,2,1,2,20,29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.703,1.196,1,112,W,CTL,MD,0.408163265
4459,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:29:50,2,1,50,0,1,0,0,2,1,2,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,2.569,1,116,B,NCTL,ND,0.4
4460,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:30:06,2,1,51,0,1,0,0,2,2,2,20,31,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.101,13.435,3,95,C,NCTL,D,0.392156863
4461,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:31:00,2,2,52,0,1,0,1,1,2,2,20,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.47,7.468,2,106,C,NCTL,ND,0.384615385
4462,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:31:35,2,2,53,0,1,0,1,1,2,1,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.612,15.753,3,108,BC,CTL,ND,0.396226415
4463,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:32:14,2,2,54,0,1,0,1,1,2,1,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.237,18.471,1,100,BC,NCTL,D,0.407407407
4464,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:32:51,2,2,55,0,1,0,1,1,2,1,23,32,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.195,8.484,3,89,W,CTL,MD,0.418181818
4465,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:33:29,2,2,56,0,1,0,1,1,1,1,24,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.374,8.046,1,126,C,NCTL,ND,0.428571429
4466,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:34:02,2,3,57,0,1,1,1,2,1,2,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.726,5.341,1,126,C,NCTL,ND,0.421052632
4467,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:34:17,2,3,58,0,1,1,1,2,2,2,24,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.549,9.721,3,89,B,NCTL,ND,0.413793103
4468,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:35:00,2,3,59,0,1,1,1,2,1,2,24,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.677,17.098,3,123,C,NCTL,ND,0.406779661
4469,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:35:24,2,3,60,0,1,1,1,2,1,2,24,36,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887,1.031,1,123,C,NCTL,MD,0
4470,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:36:54,2,4,61,0,1,1,2,1,2,2,24,37,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.847,3.463,2,107,BC,NCTL,ND,0.393442623
4471,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:37:22,2,4,62,0,1,1,2,1,1,1,25,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827,0.75,1,117,BW,NCTL,MD,0.403225806
4472,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:37:46,2,4,63,0,1,1,2,1,2,2,25,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.385,1.193,0,117,C,NCTL,MD,0.396825397
4473,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:38:23,2,4,64,0,1,1,2,1,1,2,25,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.02,11.446,2,120,W,CTL,D,0.390625
4474,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:38:49,2,4,65,0,1,1,2,1,1,1,26,39,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,1,0,0,0,1,25.978,27.028,7,112,W,CTL,D,0.4
4475,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:39:27,2,4,66,0,1,1,2,1,1,1,27,39,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,1,0,0,0,1,11.803,9.854,3,120,BW,CTL,ND,0.409090909
4476,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:39:57,2,4,67,0,1,1,2,1,1,1,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.611,4.064,1,115,W,NCTL,ND,0.417910448
4477,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:40:21,2,4,68,0,1,1,2,1,1,1,29,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.883,12.058,3,121,C,NCTL,ND,0.426470588
4478,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:40:50,2,5,69,0,1,2,2,2,1,2,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.384,4.289,1,113,W,CTL,D,0.420289855
4479,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:41:06,2,5,70,0,1,2,2,2,2,2,29,41,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,46.079,39.549,11,98,B,NCTL,D,0.414285714
4480,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:42:11,2,5,71,0,1,2,2,2,1,1,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.178,10.924,4,112,W,CTL,ND,0.422535211
4481,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:42:34,2,5,72,0,1,2,2,2,2,2,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.024,3.455,1,109,C,NCTL,ND,0.2
4482,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:43:16,2,5,73,0,1,2,2,2,1,2,30,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.208,17.207,5,124,BC,CTL,D,0.2
4483,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:44:55,2,6,74,0,1,2,3,1,1,1,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.188,2.135,1,113,C,NCTL,MD,0.418918919
4484,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:45:11,2,6,75,0,1,2,3,1,2,1,32,43,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.181,8.816,3,117,BC,NCTL,ND,0.426666667
4485,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:45:46,2,6,76,0,1,2,3,1,2,1,33,43,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.935,4.238,1,106,B,NCTL,ND,0.434210526
4486,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:46:47,2,6,77,0,1,2,3,1,2,2,33,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.591,7.99,2,116,C,NCTL,MD,0.428571429
4487,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:47:28,2,6,78,0,1,2,3,1,1,1,34,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.415,9.161,1,117,BW,NCTL,ND,0.435897436
4488,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:47:58,2,7,79,0,1,3,3,2,1,2,34,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.082,4.309,1,122,C,NCTL,D,0.430379747
4489,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:48:12,2,7,80,0,1,3,3,2,1,2,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449,0.841,1,121,BC,NCTL,MD,0.425
4490,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:48:26,2,7,81,0,1,3,3,2,1,2,34,47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839,0.734,1,127,C,NCTL,MD,0.419753086
4491,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:48:41,2,7,82,0,1,3,3,2,1,2,34,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.828,10.575,1,121,C,NCTL,D,0
4492,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:50:32,2,8,83,0,1,3,4,1,1,1,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.683,3.739,1,117,BW,NCTL,D,0.421686747
4493,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:50:50,2,8,84,0,1,3,4,1,2,2,35,49,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.432,0.792,0,117,W,CTL,MD,0.416666667
4494,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:51:22,2,8,85,0,1,3,4,1,1,1,36,49,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.246,20.175,3,112,W,NCTL,D,0.423529412
4495,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:51:54,2,8,86,0,1,3,4,1,1,2,36,50,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.816,16.514,4,124,W,NCTL,D,0.418604651
4496,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:52:28,2,8,87,0,1,3,4,1,2,2,36,51,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.321,25.6,8,100,C,NCTL,ND,0.413793103
4497,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:53:19,2,8,88,0,1,3,4,1,1,1,37,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.281,6.945,1,124,W,CTL,D,0.420454545
4498,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:53:44,2,8,89,0,1,3,4,1,2,1,38,51,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,35.367,33.166,9,106,C,CTL,D,0.426966292
4499,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:54:36,2,8,90,0,1,3,4,1,1,1,39,51,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.855,19.879,5,117,W,NCTL,ND,0.433333333
